,emotion,talk
2003,Sadness,요즘 결혼 을 괜히 하다 생각 이 자주 들다. 행복 을 위해 서 하다 결혼 인데 남편 이 가정 에 소홀하다 지금 은 후회 만 되다 슬프다 해. 남편 과 앞 으로의 우리 결혼 생활 에 대해 서 얘기 하다 시간 을 가다.
2004,Sadness,정말 사랑 하다 사람 이지만 이 사람과 결혼 은 하다 수 없다 슬프다. 결혼 은 현실 이 잖다. 현실 적 으로 생각 하다 때 사랑 하다 결혼 하다 분명 헤어지다. 나 는 이미 마음 을 먹다. 내 가 하다 수 있다 건 그 사람 을 보내다 것 뿐 이야.
2005,Sadness,마음 의 상처 를 받다 이제 는 연애 도 결혼 도 하다 싶다 않다. 믿다 의지 하다 전 남자친구 가 바람 을 피우다. 마음 이 아프다. 나쁘다 전 남자친구 를 잊다 더 좋다 사람 을 만 나볼 래.
2006,Sadness,사랑 하다 남자친구 가 있다 결혼 자금 이 부족하다 올해 는 결혼 을 못 하다 것 같다. 다른 친구 들 은 다 결혼 하다 나 만 못 하다 것 같다 너무 슬프다. 남자 친구 만나다 맛있다 것 먹다 오다.
2007,Sadness,나 는 결혼 생각 이 전혀 없다 부모님 은 자꾸 맞선 보다 원하다 스트레스 받다. 내 가 원하다 하다 싶다 결혼 이 아니다 더 스트레스 라고. 부모님 께 서른 살 이전 에는 결혼 을 안 하다 거 라고 분명하다 선포 하다.
2008,Sadness,출산 을 좀 더 미루다 싶다 시부모 님 의 요구 를 거절 하다 힘들다. 나 는 아이 를 좀 더 늦다 갖다 싶다 시부모 님 은 손주 를 빨리 보고 싶다 하다. 시부모 님 께 내 생각 을 말씀드리다 보다.
2009,Sadness,시어머니 가 경제 적 인 측면 에서 시댁 이랑 우리 집 을 자꾸 비교 하다 속상하다. 가끔 그렇다 얘기 를 꺼내다 때 마다 내 가 작아지다 것 같다 힘들다. 시어머니 를 뵙다 대화 를 해 보다.
2010,Sadness,일 을 하다 아이 를 키우다 게 생각 보다 힘들다. 둘 다 자다 해내다 싶다 그게 마음 처럼 자다 안 되다 것 같다 속상하다. 남편 과 대화 를 해 보다.
2011,Sadness,남편 이랑 대화 를 하다 싶다 말 이 통 하다 않다 힘들다. 남편 은 내 말 을 제대로 들다 하다 않다 것 같다. 남편 과 대화 하다 시간 을 정기 적 으로 가다 보다.
2012,Sadness,남자친구 에게 고치다 주다 하다 점 을 이야기 하다 거부 하다 너무 슬프다. 아기 때문 이라도 담배 를 끊다 좋다 하다 어떠하다 개선 의지 도 없다 실망하다. 오늘 남자친구 한테 담배 를 안 끊다 같이 못 산다 고 단호 하다 말 하다 거야.
2013,Sadness,남편 이 내 말 에 공감 을 안 해주다 너무 슬프다. 시부모 님 이야기 만 나오다 무조건 나 에게만 자다 해. 결혼 생활 이 실망 스럽다. 내일 우리 의 결혼 생활 에 변화 가 필요하다 이야기 하다.
2014,Sadness,결혼 이라는 것 은 정말 힘드다 것 같다. 슬프다. 남자친구 부모님 께서 결혼 승낙 을 안 해주다 것 같다. 우울하다. 남자친구 와 여행 이라도 가다.
2015,Sadness,오늘 시어머니 때문 에 너무 슬프다. 시어머니 는 다른 며느리 와 나르다 비교 하다 속상하다. 남편 한테 서운하다 다 털다 거야.
2016,Sadness,남편 이 집안일 을 하다 사람 이 필요하다 나 랑 결혼 한 것 같다 기분 이 들어서다 속상하다. 어쩔 땐 내 가 가사 도우미 같다 생각 이 들어서다 너무 화가 나. 집안일 을 서로 도우 면서 해보다 남편 과 얘기 해보다.
2017,Sadness,남자 친구 는 심심하다 때 나 외롭다 때 만 나르다 찾다 것 같다 속상하다. 내 가 필요하다 때 는 바쁘다 핑계 만 대다 정말 화가 나다. 남자 친구 에게 내 속마음 을 진지하다 얘기 해보다.
2018,Sadness,출산 을 하다 나니 내 개인 생활 이 더 없어지다 버리다 것 같다 속상하다. 출산 전 에는 하다 싶다 것 도 많다 지금 은 포기 한 느낌 이라서 너무 슬프다. 개인 시간 을 낼 수 있다 남편 에게 도움 을 요청 하다.
2019,Sadness,시부모 님 은 단지 내 가 아들 을 낳다 이유 로 잘 해주다 것 같다 기분 이 안 좋다. 잘 하다 주시 는 건 좋다 요즘 시대 에 남녀 차별 을 하니 많이 속상하다. 친구 들 을 만나다 수다 를 떨다.
2020,Anxiety,결혼 하다 내 경력 에 지장 이 갈다 모르다 나 한테 좋다 건가 회의 감 이 들다. 남자친구 가 결혼 하다 결혼 하다 야근 이나 특근 이 어리다 거야. 경력 에 영향 이 갈다 거고. 정말 이 상황 에 대해 회의 적 이야. 산책 하다 잠깐 마음 을 정리 하다.
2021,Anxiety,지금 까지 연애 하다 이상하다 남자 들 만 만난 거 같다. 이제 더 는 못 믿다 연애 도 못 하다. 연애 하다 때 마다 나쁘다 남자 여서 질리다 이르다 계속 혼자 이다 보다 불안하다. 산책 하다 마음 을 비우다.
2022,Anxiety,지난 결혼 생활 을 돌아보다 나 는 그냥 남편 부속품 이 돼다 버리다 것 같다 회의 감 이 들다. 결혼 초 에는 나다 주도 적 이다 이제 는 남편 한테 만 맞추다 생활 이야. 부속 이 되다 거 같다. 남편 이랑 이야기 해보다 내 가 주도 적 으로 하다 수 있다 걸 같이 찾다.
2023,Anxiety,지금 출산 을 하다 경제 적 인 부분 때문 에 아이 를 자다 키우다 힘들다 것 같다. 혼란 스럽다. 경제 적 인 부분 을 당장 해결 하다 수 없다. 정말 여러 모로 고민 이 돼다. 알다 언니 한테 고민 을 좀 얘기 해보다. 만나다.
2024,Anxiety,임신 기간 이 꽤 되어다 전혀 움직임 이 느껴지다 않다 불안하다. 혹시 아이 에게 이상 이 생기다 건 아니다 걱정 이 돼다. 바로 준비 하다 병원 을 가보다.
2025,Anxiety,지금 사귀다 있다 남자친구 랑 결혼 하고 성격 차이 로 계속 마찰 을 빚 지 않다 걱정 돼다. 결혼 하고 나서다 우리 가 자다 살 수 있다 불안하다 기분 을 바꾸다 수 없다. 이미 결혼 한 친구 들 이랑 한번 상담 을 해보다 싶다.
2026,Anxiety,내 앞날 에 고민 이 많다 걱정 이야. 결혼 을 해도 걱정. 하다 않다 걱정 인 것 같다. 응. 벌써 서른 이라 얼른 결혼 하다 하다 것 같다 고민 이 되다.
2027,Anxiety,최근 들다 시어머니 가 잔병치레 가 많다 걱정 이 많이 돼다. 내 가 해드리다 수 있다 일이 딱하다 없다 것 같다 좌 불안 석 이야. 무엇 보다 남편 과 함께 방문 하다 걸 좋아하다 일단 자주 찾다 뵙다 게 좋다 것 같다.
2028,Anxiety,생각 지도 못 하다 결혼 하 자마자 임신 하다 직장 생활 과 동시 에 하다 수 있다 불안하다. 주변 에서는 임신 한 여자 가 회사 를 다니다 직장 에서 싫어하다 회사 를 관두 라고 하다. 출산 이후 에 복직 한 친구 에게 물어보다.
2029,Anxiety,공무원 시험 준비 때문 에 남자 친구 와의 연락 이 뜸 하다 불안하다. 원래 여자 를 좋아하다 나 몰래 바람 피우다 예전 에도 걸리다. 내 가 남자 친구 에게 더 자주 연락 을 하다.
2030,Anxiety,나오다 헤어지다 남자 친구 가 일 년 이 지난 아직도 힘들다 하다 걱정스럽다. 원래 의지 가 강하다 사람 이 아니다 죽다 하다 보다 걱정 이야. 우선 그 사람 친구 들 에게 전 남자 친구 의 상태 를 말 하다.
2031,Anxiety,일이 많다 계속 일만 하다 남편 이 안쓰럽다 걱정 돼다. 남편 이 일 중독 자라 하다 번 일 에 빠지다 건강 을 돌보다 않다. 남편 을 위해 종합 비타민 을 사다 주 려고.
2032,Anxiety,나 요즘 고민 이 많다. 회사 를 다시 나가야 되다 아이 를 어디 에 맡기다 되다 모르다. 언니 한테 시간 되다 물어보다 언니 한테 맡기다 수 있다.
2033,Anxiety,결혼 하다 되다 걱정 이야. 코로나 가 터지다 결혼 준비 하다 차질 이 생기다. 그래서 결혼 두 달 후 로 미루다 거야.
2034,Anxiety,요즘 남자 친구 가 공채 시험 준비 중이 라 선뜻 데이트 약속 을 잡기 가 조심스럽다. 응. 자주 못 만나다 불안하다 선뜻 데이트 약속 을 못 잡다. 무조건 야외 에서 만나다 시험 을 틈틈이 준비 하다 수 있다 실내 에서 만나다 게 좋다 것 같다.
2035,Anxiety,남편 이 회식 하고 늦다 들어오다 때 마다 연락 이 없다 무슨 일이 있다 걱정 이 되다 불안하다. 늦다 연락 을 미리 해주다 좋다 그렇다 않다 불안하다. 서로 대화 를 하다 늦 을 때 미리 연락 을 해달라다 얘기 하다.
2036,Anxiety,아이 를 가지 고 싶다 아직 은 맞벌이 때문 에 남편 에게 아이 를 가지 자고 얘기 하다 조심스럽다. 아이 를 가지 고 싶다 아직 은 맞벌이 가 더 우선 인 것 같다 생각 이 들다. 남편 과 대화 를 통해 서 적절하다 타협 점 을 찾다.
2037,Anxiety,유학 을 가게 되어다 남자 친구 에게 말 하다 조심스럽다. 유학 기간 동안 관계 를 어떻다 하다 하다 불안하다. 남자 친구 와 대화 를 통해 타협 점 을 찾다 유학 전 더 돈독하다 관계 를 쌓다 해.
2038,Anxiety,외국인 남자 친구 는 처음 만나다 보다. 국제 연애 는 어떻다 모르다 조심스럽다. 외국인 이라고 엄청 다르다 않다 ? 다 똑같다 사람 이니까. 외국인 남자 친구 가 있다 친구 들 에게 물어보다.
2039,Anxiety,우리 아이 가 몸 이 허약하다 항상 조마조마하다. 태어나다 때 부터 건강하다 못 하다. 정기 적 으로 건강검진 을 받다 하다 영 양제 를 챙기다 먹이 면 좋아지다 거야.
2040,Anxiety,남자 친구 가 일이 힘들다 그만두다 싶다 해. 뭐라다 말 하다 조심스럽다. 응. 나다 그 기분 은 이해 하다 계속 돈 은 벌다 하다. 그래도 힘드다 결정 일 테 니까 지지 하다 주다 ? 더 좋다 직장 을 구 하다 되다 거야.
2041,Anxiety,남자 친구 에게 무슨 일이 생기다 걸다 ? 너무 불안하다. 어제 까지 연락 이 자다 되다 오늘 은 하루 종일 연락 이 없다. 초조하다. 남자 친구 의 친구 와 연락 을 해보다.
2042,Anxiety,나 이제 삼십 대가 되다 슬슬 결혼 하다 하다 것 같다 초조하다. 어떻다 하다 하다 모르다. 생각 정리 가 안 되다. 산책 이라도 가보다.
2043,Anxiety,너무 너무 불안하다. 출산 일 은 지나다 아무 반응 이 없다. 언제 어떻다 일이 벌어지다 모르다 더 불안하다. 알다 언니 한테 조언 을 구 해보다. 언니 를 집 으로 부르다.
2044,Anxiety,임신 을 하다 병원 에서 결과 가 좋다 않다 보다 괜히 걱정 돼다. 응. 매번 불안하다 느끼다. 아기 에 대한 좋다 생각 을 하다 걱정 을 줄이다.
2045,Anxiety,생각 보다 임신 이 자다 되다 않다 불안하다. 응. 남편 도 나다 초조하다 하루 를 보내다 있다. 마음 을 편안하다 먹다 천천히 임신 을 준비 하다 노력 하다.
2046,Anxiety,남자친구 의 술자리 가 길어지다 연락 이 늦다 안 돼다. 내 가 계속 연락 을 해. 응. 연락 이 안 돼다 나다 모르다 계속 연락 을 하다 돼다. 남자친구 에게 중간 에 하다 번 씩 연락 하다 달라 고 말 하다.
2047,Wound,집안일 하다 것 이 너무 지치다 여행 을 가다 싶다. 집안일 은 하다 티 가 안 나다 안 하다 티 가 너무 나서다 날 우울하다 해. 집안일 은 제 치다 두다 정말 당일치기 라도 여행 을 다녀오다.
2048,Wound,부모님 은 돌아가다 남편 은 일 하다 나 혼자 아이 를 출산 하다. 너무 슬프다. 정말 상처 받다. 아이 를 혼자 출산 하다. 따뜻하다 차 를 마시다.
2049,Wound,나 곧 결혼 하다 부르다 친구 가 없다. 정말 비참하다. 학창 시절 에 따돌림 을 당하다 친구 가 없다. 그때 를 떠올리다 슬프다. 펑펑 울다 게 도움 이 되다 것 같다.
2050,Anger,너무 화가 나. 남자 친구 가 나 와의 약속 을 잊어버리다. 남자 친구 가 나오다 않다 혼자 기다리다. 너무 외롭다. 운동 을 좀 하다. 친구 와 공원 을 걷다 보다 기분 이 나아지다 모르다.
2051,Wound,자식 과 남편 중 어느 누구 도 집안일 을 도와주다 않다 주방 에 혼자 고립 되다 기분 이야. 아이 는 어리다 남편 은 바쁘다 하다 매번 집안일 을 혼자 하다 마음 이 아프다. 남편 에게 역할 분담 을 얘기 해보다.
2052,Wound,시댁 에 가면 시댁 식구 들 이 먹다 있다 동안 나 는 계속 음식 을 준비 하다 하다 고립 되다 느낌 이 들다. 누구 하나 날 챙기다 사람 이 없다 남편 도 자기 만 생각 하다 너무 상처 받다 느낌 이야. 이제 부터 일 을 나누다 하다 않다 시댁 에 가지 않다 폭탄 선언 을 하다 거야.
2053,Wound,아빠 없이 아이 를 키우다 너무 막막하다 세상 에서 고립 되다 기분 이야. 아이 는 이제 두 살 인데 혼자 서 어떻다 키우다 자신 이 없다. 돈 을 벌 수 있다 기술 을 배우다 작다 가게 라도 하나 준비 하다.
2054,Wound,데이트 를 하다 남자친구 는 핸드폰 만 보다 나 만 혼자 고립 되다 기분 이 들다. 데이트 라면 둘 이 같이 무언가 를 하다 하다 자기 혼자 만 게임 을 하다 있다 상처 받다. 남자친구 에게 이렇게 만날 거 면 그만 만나다 얘기 하다.
2055,Wound,남자 친구 가 나르다 더 이상 좋아하다 않다 헤어지자 는 데 너무 괴롭다. 이렇게 일방 적 인 이별 을 통보 받다 너무 힘들다 상처 받다. 남자 친구 랑 얼굴 보고 얘기 를 해보다.
2056,Wound,내 가 좋아하다 사람 이 내 친구 를 좋아하다 내 가 어쩌지 못 하다 괴롭다. 이렇다 생각 하다 안 되다 괜히 내 친구 가 너무 미우다. 친구 에게 내 가 좋아하다 사람 이 누군지 그 사람 은 누굴 좋아하다 말 하다.
2057,Wound,결혼 하다 남자 친구 가 있다 그 남자 친구 가 바람 을 펴다 너무 괴롭다. 너무 좋다 결혼 까지 생각 하다 크다 착각 이다 보다. 일단 부모님 한테 말 해보다 남자 친구 와도 얘기 해보다.
2058,Wound,좋아하다 사람과 친구 사이 로만 지내다 것 이 너무 괴롭다. 친구 로 지내다 해도 좋다 감정 들 이 자꾸 생각나다 너무 힘들다. 좋아하다 사람 한테 지금 내 감정 이 어떻다 말 해주다.
2059,Wound,결혼 후 에 남편 이 집 에 자다 안 들어오다 우울하다. 예전 에는 항상 붙다 요즘 들다 변하다 것 같다. 남편 과의 대화 를 통해 해결 하다 보다.
2060,Wound,아이 를 가지다 남자 친구 의 어머님 이 아이 를 지우 라고 하다 속상하다. 축하 받다 못 하다 거 라는 건 알다 막상 그렇다 소리 를 들다 기분 이 안 좋다. 부모님 께 내려가다 좀 쉬다 겠다. 마음 이 힘들다.
2061,Wound,부모님 이 남자 친구 와의 결혼 을 반대 하다 너무 속상하다. 만 나볼 생각 도 안 하고 무조건 반대 만 하다 지금 기분 이 안 좋다. 남자 친구 를 만나다 놀다. 누구 라도 만나다 기분 이 나아지다 거 같다.
2062,Panic,다음 달 에 결혼 을 하다 생각 보다 하객 이 너무 적 을 것 같다 당황 스럽다. 신랑 은 하객 이 많다 자리 가 꽉 차다 내 쪽 은 빈자리 가 많다 좀 창피하다. 그래서 에스 엔 에스 를 활용 하다 옛날 친구 들 에게도 알리다 생각 이야.
